timestamp,seed,data_path,train_dataset,test_dataset,num_workers,label_path,subset_path,num_subset_within,use_flip,use_diff_aug,zca,subset,train_model,pre_data_name,distill_method,results_csv,pre_opt,pre_epoch,batch_size,pre_lr,pre_wd,pre_sch,test_algorithm,test_opt,test_epoch,test_lr,test_wd,test_batch_size,subset_frac,epc,gpu_id,result_dir,distilled_steps,use_krrst,use_random,distribution_shift,supervised_pretrain,supervised_pretrain_method,dsa_param,dsa_strategy,zca_trans,channel,num_classes,num_pretrain_classes,num_target_features,CIFAR100,CIFAR10,aircraft,cub2011,dogs,flowers,Tiny
2024-05-20 15:35:58.867433,2,/data,CIFAR10,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR10_resnet18_target_rep_train.pt,/home/jennyni/ssl-mtt/sas_subset/cifar10-cl-core-idx_1000.pkl,,False,False,False,,ConvNet,cifar10,sas,mkdt_results.csv,sgd,20,256,0.1,0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.01,,0,,1000,False,False,False,False,,<utils.ParamDiffAug object at 0x7efff4298ee0>,color_crop_cutout_flip_scale_rotate,,3,200,10,512,$7.77\scriptstyle{ \pm 0.35}$,$36.02\scriptstyle{ \pm 1.52}$,$2.29\scriptstyle{ \pm 0.26}$,$1.14\scriptstyle{ \pm 0.01}$,$1.78\scriptstyle{ \pm 0.32}$,$2.22\scriptstyle{ \pm 0.23}$,$2.69\scriptstyle{ \pm 0.31}$
2024-05-20 15:36:57.422047,2,/data,CIFAR10,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR10_resnet18_target_rep_train.pt,/home/jennyni/ssl-mtt/sas_subset/cifar10-cl-core-idx_1000.pkl,,False,False,False,,ConvNet,cifar10,sas,mkdt_results.csv,sgd,20,256,0.1,0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.05,,0,,1000,False,False,False,False,,<utils.ParamDiffAug object at 0x7efebdd6ae00>,color_crop_cutout_flip_scale_rotate,,3,200,10,512,$15.90\scriptstyle{ \pm 0.28}$,$46.52\scriptstyle{ \pm 0.61}$,$5.63\scriptstyle{ \pm 0.76}$,$1.48\scriptstyle{ \pm 0.16}$,$2.69\scriptstyle{ \pm 0.21}$,$3.75\scriptstyle{ \pm 0.10}$,$5.41\scriptstyle{ \pm 0.42}$
2024-05-20 15:41:32.077607,2,/data,CIFAR100,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR10_resnet18_target_rep_train.pt,,,False,False,False,,ConvNet,cifar10,krrst,mkdt_results.csv,sgd,20,256,0.1,0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.01,,3,/home/jennyni/ssl-mtt/synthetic_data/CIFAR100/krr_st,1000,True,False,False,False,,<utils.ParamDiffAug object at 0x7fee729a8dc0>,color_crop_cutout_flip_scale_rotate,,3,200,100,512,$8.61\scriptstyle{ \pm 0.31}$,$37.84\scriptstyle{ \pm 1.11}$,$2.40\scriptstyle{ \pm 0.17}$,$1.27\scriptstyle{ \pm 0.04}$,$1.98\scriptstyle{ \pm 0.16}$,$2.81\scriptstyle{ \pm 0.35}$,$2.84\scriptstyle{ \pm 0.27}$
2024-05-20 15:42:39.797109,2,/data,CIFAR100,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR10_resnet18_target_rep_train.pt,,,False,False,False,,ConvNet,cifar10,krrst,mkdt_results.csv,sgd,20,256,0.1,0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.05,,3,/home/jennyni/ssl-mtt/synthetic_data/CIFAR100/krr_st,1000,True,False,False,False,,<utils.ParamDiffAug object at 0x7fce380fe5d0>,color_crop_cutout_flip_scale_rotate,,3,200,100,512,$16.90\scriptstyle{ \pm 0.56}$,$47.61\scriptstyle{ \pm 0.43}$,$5.86\scriptstyle{ \pm 0.73}$,$1.86\scriptstyle{ \pm 0.17}$,$2.84\scriptstyle{ \pm 0.13}$,$4.60\scriptstyle{ \pm 0.19}$,$6.27\scriptstyle{ \pm 0.41}$
2024-05-20 15:44:42.034270,2,/data,CIFAR100,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR100_resnet18_target_rep_train.pt,/home/jennyni/ssl-mtt/sas_subset/cifar100-cl-core-idx_1000.pkl,,False,False,False,,ConvNet,cifar100,sas,mkdt_results.csv,sgd,20,256,0.1,0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.01,,2,,1000,False,False,False,False,,<utils.ParamDiffAug object at 0x7f57eabc0850>,color_crop_cutout_flip_scale_rotate,,3,200,100,512,$9.39\scriptstyle{ \pm 0.18}$,$38.73\scriptstyle{ \pm 1.48}$,$2.53\scriptstyle{ \pm 0.04}$,$1.42\scriptstyle{ \pm 0.04}$,$2.07\scriptstyle{ \pm 0.14}$,$2.95\scriptstyle{ \pm 0.37}$,$3.23\scriptstyle{ \pm 0.19}$
2024-05-20 19:51:31.585274,2,/data,CIFAR100,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR10_resnet18_target_rep_train.pt,,,False,False,False,,ConvNet,cifar10,krrst,mkdt_results.csv,sgd,20,256,0.1,0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.1,,3,/home/jennyni/ssl-mtt/synthetic_data/CIFAR100/krr_st,1000,True,False,False,False,,<utils.ParamDiffAug object at 0x7fedbbedac80>,color_crop_cutout_flip_scale_rotate,,3,200,100,512,$21.52\scriptstyle{ \pm 0.38}$,$52.55\scriptstyle{ \pm 0.34}$,$7.73\scriptstyle{ \pm 0.36}$,$2.54\scriptstyle{ \pm 0.14}$,$3.58\scriptstyle{ \pm 0.19}$,$6.63\scriptstyle{ \pm 1.20}$,$8.15\scriptstyle{ \pm 0.35}$
2024-05-20 19:52:35.915565,2,/data,CIFAR100,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR10_resnet18_target_rep_train.pt,,,False,False,False,,ConvNet,cifar10,krrst,mkdt_results.csv,sgd,20,256,0.1,0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.5,,3,/home/jennyni/ssl-mtt/synthetic_data/CIFAR100/krr_st,1000,True,False,False,False,,<utils.ParamDiffAug object at 0x7f1b7854fbd0>,color_crop_cutout_flip_scale_rotate,,3,200,100,512,$30.30\scriptstyle{ \pm 0.33}$,$58.99\scriptstyle{ \pm 0.04}$,$16.90\scriptstyle{ \pm 0.73}$,$5.08\scriptstyle{ \pm 0.35}$,$7.11\scriptstyle{ \pm 0.11}$,$14.53\scriptstyle{ \pm 0.37}$,$15.50\scriptstyle{ \pm 0.19}$
2024-05-20 19:54:49.037819,2,/data,CIFAR10,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR10_resnet18_target_rep_train.pt,/home/jennyni/ssl-mtt/sas_subset/cifar10-cl-core-idx_1000.pkl,,False,False,False,,ConvNet,cifar10,sas,mkdt_results.csv,sgd,20,256,0.1,0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.5,,0,,1000,False,False,False,False,,<utils.ParamDiffAug object at 0x7f3f12a127a0>,color_crop_cutout_flip_scale_rotate,,3,200,10,512,$27.35\scriptstyle{ \pm 0.20}$,$57.52\scriptstyle{ \pm 0.23}$,$16.21\scriptstyle{ \pm 1.22}$,$4.23\scriptstyle{ \pm 0.22}$,$6.59\scriptstyle{ \pm 0.10}$,$12.76\scriptstyle{ \pm 0.56}$,$14.70\scriptstyle{ \pm 0.24}$
2024-05-20 19:55:30.410440,2,/data,CIFAR10,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR10_resnet18_target_rep_train.pt,/home/jennyni/ssl-mtt/sas_subset/cifar10-cl-core-idx_1000.pkl,,False,False,False,,ConvNet,cifar10,sas,mkdt_results.csv,sgd,20,256,0.1,0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.1,,0,,1000,False,False,False,False,,<utils.ParamDiffAug object at 0x7f6a6e923670>,color_crop_cutout_flip_scale_rotate,,3,200,10,512,$19.92\scriptstyle{ \pm 0.59}$,$51.12\scriptstyle{ \pm 0.19}$,$7.53\scriptstyle{ \pm 0.75}$,$2.11\scriptstyle{ \pm 0.23}$,$3.13\scriptstyle{ \pm 0.23}$,$5.66\scriptstyle{ \pm 0.93}$,$7.29\scriptstyle{ \pm 0.17}$
2024-05-20 20:01:00.378652,2,/data,CIFAR100,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR100_resnet18_target_rep_train.pt,/home/jennyni/ssl-mtt/sas_subset/cifar100-cl-core-idx_1000.pkl,,False,False,False,,ConvNet,cifar100,sas,mkdt_results.csv,sgd,20,256,0.1,0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.5,,7,,1000,False,False,False,False,,<utils.ParamDiffAug object at 0x7f4d4c9b87f0>,color_crop_cutout_flip_scale_rotate,,3,200,100,512,$32.31\scriptstyle{ \pm 0.27}$,$60.54\scriptstyle{ \pm 0.40}$,$18.31\scriptstyle{ \pm 0.59}$,$5.71\scriptstyle{ \pm 0.26}$,$7.60\scriptstyle{ \pm 0.20}$,$16.94\scriptstyle{ \pm 0.54}$,$16.25\scriptstyle{ \pm 0.28}$
2024-05-20 20:08:40.658301,2,/data,CIFAR100,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR100_resnet18_target_rep_train.pt,/home/jennyni/ssl-mtt/sas_subset/cifar100-cl-core-idx_1000.pkl,,False,False,False,,ConvNet,cifar100,sas,mkdt_results.csv,sgd,20,256,0.1,0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.05,,2,,1000,False,False,False,False,,<utils.ParamDiffAug object at 0x7f51787f01f0>,color_crop_cutout_flip_scale_rotate,,3,200,100,512,$17.94\scriptstyle{ \pm 0.54}$,$48.69\scriptstyle{ \pm 0.26}$,$5.95\scriptstyle{ \pm 0.88}$,$2.15\scriptstyle{ \pm 0.27}$,$3.22\scriptstyle{ \pm 0.47}$,$5.56\scriptstyle{ \pm 0.43}$,$6.71\scriptstyle{ \pm 0.52}$
2024-05-20 20:09:19.741889,2,/data,CIFAR100,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR100_resnet18_target_rep_train.pt,/home/jennyni/ssl-mtt/sas_subset/cifar100-cl-core-idx_1000.pkl,,False,False,False,,ConvNet,cifar100,sas,mkdt_results.csv,sgd,20,256,0.1,0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.1,,2,,1000,False,False,False,False,,<utils.ParamDiffAug object at 0x7fc176a41e40>,color_crop_cutout_flip_scale_rotate,,3,200,100,512,$22.39\scriptstyle{ \pm 0.11}$,$51.76\scriptstyle{ \pm 0.32}$,$8.04\scriptstyle{ \pm 0.73}$,$2.76\scriptstyle{ \pm 0.21}$,$4.10\scriptstyle{ \pm 0.29}$,$7.77\scriptstyle{ \pm 1.34}$,$8.99\scriptstyle{ \pm 0.25}$
2024-05-21 12:43:07.452441,2,/data,CIFAR10,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR10_resnet18_target_rep_train.pt,,,False,False,False,,ConvNet,cifar10,krrst,mkdt_results.csv,sgd,20,256,0.1,0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.01,,0,/home/jennyni/ssl-mtt/synthetic_data/CIFAR10/krr_st,1000,True,False,False,False,,<utils.ParamDiffAug object at 0x7efa52054220>,color_crop_cutout_flip_scale_rotate,,3,200,10,512,$8.67\scriptstyle{ \pm 0.41}$,$37.19\scriptstyle{ \pm 0.49}$,$2.53\scriptstyle{ \pm 0.05}$,$1.25\scriptstyle{ \pm 0.02}$,$1.88\scriptstyle{ \pm 0.32}$,$2.42\scriptstyle{ \pm 0.22}$,$2.84\scriptstyle{ \pm 0.17}$
2024-05-21 13:05:46.372831,2,/data,CIFAR10,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR10_resnet18_target_rep_train.pt,,,False,False,False,,ConvNet,cifar10,krrst,mkdt_results.csv,sgd,20,256,0.1,0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.05,,1,/home/jennyni/ssl-mtt/synthetic_data/CIFAR10/krr_st,1000,True,False,False,False,,<utils.ParamDiffAug object at 0x7f25f412d2d0>,color_crop_cutout_flip_scale_rotate,,3,200,10,512,$16.65\scriptstyle{ \pm 0.31}$,$46.75\scriptstyle{ \pm 0.45}$,$5.41\scriptstyle{ \pm 0.45}$,$1.88\scriptstyle{ \pm 0.10}$,$2.76\scriptstyle{ \pm 0.40}$,$4.52\scriptstyle{ \pm 0.14}$,$6.85\scriptstyle{ \pm 0.20}$
2024-05-21 13:06:21.232541,2,/data,CIFAR10,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR10_resnet18_target_rep_train.pt,,,False,False,False,,ConvNet,cifar10,krrst,mkdt_results.csv,sgd,20,256,0.1,0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.1,,2,/home/jennyni/ssl-mtt/synthetic_data/CIFAR10/krr_st,1000,True,False,False,False,,<utils.ParamDiffAug object at 0x7fdfa1ef7a90>,color_crop_cutout_flip_scale_rotate,,3,200,10,512,$21.11\scriptstyle{ \pm 0.56}$,$51.62\scriptstyle{ \pm 0.29}$,$7.77\scriptstyle{ \pm 0.81}$,$2.40\scriptstyle{ \pm 0.13}$,$3.41\scriptstyle{ \pm 0.30}$,$6.72\scriptstyle{ \pm 0.69}$,$8.83\scriptstyle{ \pm 0.23}$
2024-05-21 13:06:46.092548,2,/data,CIFAR10,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR10_resnet18_target_rep_train.pt,,,False,False,False,,ConvNet,cifar10,krrst,mkdt_results.csv,sgd,20,256,0.1,0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.5,,3,/home/jennyni/ssl-mtt/synthetic_data/CIFAR10/krr_st,1000,True,False,False,False,,<utils.ParamDiffAug object at 0x7fe8f8fa7a00>,color_crop_cutout_flip_scale_rotate,,3,200,10,512,$28.66\scriptstyle{ \pm 0.20}$,$58.28\scriptstyle{ \pm 0.34}$,$17.77\scriptstyle{ \pm 0.98}$,$4.93\scriptstyle{ \pm 0.37}$,$6.85\scriptstyle{ \pm 0.29}$,$15.95\scriptstyle{ \pm 0.16}$,$15.85\scriptstyle{ \pm 0.08}$
2024-05-30 21:48:28.335395,2,/data,CIFAR10,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR10_resnet18_target_rep_train.pt,,,False,False,False,,ConvNet,cifar10,mkdt,mkdt_results.csv,sgd,20,256,tensor(0.3603),0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.01,,4,/home/jennyni/ssl-mtt/logged_files/CIFAR10/2024-05-29_22:13:04None,5000,False,False,False,False,,<utils.ParamDiffAug object at 0x7f2c12750e80>,color_crop_cutout_flip_scale_rotate,,3,200,10,512,$11.00\scriptstyle{ \pm 0.24}$,$46.37\scriptstyle{ \pm 1.12}$,$2.90\scriptstyle{ \pm 0.32}$,$1.43\scriptstyle{ \pm 0.07}$,$2.13\scriptstyle{ \pm 0.34}$,$2.73\scriptstyle{ \pm 0.26}$,$3.77\scriptstyle{ \pm 0.10}$
